provisional_00045.jpg,31,0.852539,134,0.048462,94,0.020767,135,0.012695,74,0.008362,650.679336
provisional_00046.jpg,125,0.711914,111,0.124756,143,0.054504,62,0.039398,109,0.018677,651.962251
provisional_00047.jpg,4,0.995117,170,0.001722,128,0.001279,74,0.000471,111,0.000283,652.217137
provisional_00048.jpg,117,0.997070,152,0.001263,59,0.000642,63,0.000249,74,0.000171,652.301296
provisional_00049.jpg,54,0.999023,163,0.000820,152,0.000114,117,0.000064,1,0.000000,650.959735
provisional_00050.jpg,198,0.637207,1,0.083923,194,0.051880,200,0.032104,134,0.023865,651.344888
provisional_00051.jpg,90,0.609375,84,0.190308,73,0.131836,119,0.015869,132,0.014732,651.733435
provisional_00052.jpg,31,0.956055,154,0.016388,71,0.010017,34,0.002390,144,0.001011,650.834413
provisional_00053.jpg,137,0.629395,65,0.274902,46,0.094238,142,0.000511,120,0.000483,653.767671
provisional_00054.jpg,98,0.785156,5,0.179321,177,0.013939,100,0.009888,135,0.002569,652.704571
provisional_00055.jpg,7,0.994141,6,0.002110,135,0.000928,11,0.000679,2,0.000387,652.784532
provisional_00056.jpg,154,0.938477,31,0.024918,134,0.015526,144,0.008415,105,0.002577,652.674702
provisional_00057.jpg,168,0.482666,36,0.184570,180,0.070862,55,0.025269,111,0.012764,652.032046
provisional_00058.jpg,60,0.993164,75,0.001387,167,0.001190,141,0.001011,40,0.000580,651.735486
provisional_00059.jpg,52,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,652.141708
provisional_00060.jpg,9,0.965820,8,0.026566,111,0.003595,102,0.000831,159,0.000380,652.033142
provisional_00061.jpg,150,0.517578,75,0.268555,163,0.055420,167,0.025681,111,0.018478,653.378358
provisional_00062.jpg,5,0.986328,177,0.013214,135,0.000227,186,0.000147,154,0.000086,651.787029
provisional_00063.jpg,155,0.999023,105,0.000791,100,0.000098,1,0.000000,2,0.000000,651.843046
provisional_00064.jpg,79,1.000000,83,0.000104,1,0.000000,2,0.000000,3,0.000000,652.345352
provisional_00065.jpg,15,0.999023,198,0.000298,14,0.000165,35,0.000065,1,0.000000,651.181503
provisional_00066.jpg,74,0.997070,104,0.002934,1,0.000000,2,0.000000,3,0.000000,651.972853
provisional_00067.jpg,93,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,651.248469
provisional_00068.jpg,171,0.564453,173,0.412842,157,0.012329,3,0.001165,131,0.001028,652.516792
provisional_00069.jpg,47,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,651.274795
provisional_00070.jpg,6,0.605469,9,0.306885,12,0.037659,8,0.017105,13,0.008110,652.269138
provisional_00071.jpg,65,0.424805,137,0.338867,46,0.232788,142,0.001028,120,0.001000,651.024892
provisional_00072.jpg,195,0.898926,170,0.032227,179,0.018295,173,0.015778,197,0.007366,652.667977
provisional_00073.jpg,79,0.390137,111,0.237671,177,0.054260,186,0.054077,1,0.037750,652.330073
provisional_00074.jpg,141,0.998047,77,0.001253,151,0.000157,161,0.000116,54,0.000102,651.699978
provisional_00075.jpg,47,1.000000,87,0.000217,1,0.000000,2,0.000000,3,0.000000,652.514878
provisional_00076.jpg,42,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,652.777232
provisional_00077.jpg,154,0.970703,31,0.021103,105,0.004745,144,0.002058,155,0.000544,652.174405
provisional_00078.jpg,158,0.975098,160,0.021896,46,0.001367,42,0.000493,120,0.000432,652.203419
provisional_00079.jpg,80,0.917480,86,0.043274,119,0.032410,73,0.001884,139,0.001407,652.012225
provisional_00080.jpg,111,0.991211,88,0.002951,173,0.001044,131,0.000993,150,0.000813,653.531293
provisional_00081.jpg,48,0.996094,85,0.001180,74,0.001021,88,0.000808,68,0.000199,652.915137
provisional_00082.jpg,162,0.879883,150,0.089172,163,0.007492,77,0.007095,88,0.002703,652.769082
provisional_00083.jpg,73,0.297607,87,0.192017,86,0.135620,40,0.095459,95,0.066406,653.543177
provisional_00084.jpg,29,0.789062,51,0.181641,108,0.008041,111,0.007378,70,0.002672,652.802693
provisional_00085.jpg,165,0.863281,24,0.048523,21,0.041016,20,0.007496,76,0.006363,652.404197
provisional_00086.jpg,27,0.508301,169,0.481201,77,0.003319,111,0.001211,26,0.001085,652.418366
provisional_00087.jpg,79,0.999023,130,0.000327,64,0.000192,30,0.000184,141,0.000107,652.590093
provisional_00088.jpg,50,0.997070,147,0.000751,96,0.000498,36,0.000426,58,0.000405,652.153810
provisional_00089.jpg,121,0.878418,86,0.094788,139,0.018097,150,0.004520,122,0.002142,652.006241
provisional_00090.jpg,160,0.810059,158,0.187988,97,0.000802,43,0.000538,46,0.000124,651.462426
provisional_00091.jpg,51,0.999023,64,0.000715,196,0.000094,1,0.000000,2,0.000000,652.088065
provisional_00092.jpg,193,0.996094,194,0.002266,191,0.000783,170,0.000297,150,0.000168,652.810854
provisional_00093.jpg,16,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,652.155201
provisional_00094.jpg,35,0.803223,82,0.069092,42,0.026123,120,0.025803,142,0.008545,652.147200
provisional_00095.jpg,164,0.910156,93,0.020111,119,0.008415,123,0.008125,89,0.007256,651.054939
provisional_00096.jpg,130,0.999023,79,0.001057,30,0.000075,1,0.000000,2,0.000000,651.873005
provisional_00097.jpg,197,0.599121,196,0.220459,195,0.034180,199,0.032776,101,0.015839,651.551009
provisional_00098.jpg,136,0.995117,148,0.001715,111,0.001217,55,0.000614,145,0.000478,652.561680
provisional_00099.jpg,24,0.373779,20,0.127197,21,0.120911,117,0.087708,198,0.046753,651.571742
provisional_00100.jpg,111,0.851074,100,0.072632,1,0.030518,177,0.005161,74,0.003986,652.238955
provisional_00101.jpg,45,0.960449,111,0.016403,160,0.012375,43,0.001869,102,0.001372,651.991224
provisional_00102.jpg,188,0.984375,189,0.005630,182,0.003061,1,0.001312,177,0.000596,652.495882
provisional_00103.jpg,193,0.999023,191,0.001161,194,0.000239,1,0.000000,2,0.000000,651.461542
provisional_00104.jpg,165,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,651.173522
provisional_00105.jpg,40,0.986328,95,0.006912,74,0.004128,166,0.000687,163,0.000452,652.512492
provisional_00106.jpg,102,0.999023,40,0.001152,7,0.000107,83,0.000092,1,0.000000,652.765632
provisional_00107.jpg,57,0.807129,175,0.175903,170,0.014099,198,0.000686,25,0.000403,653.547729
provisional_00108.jpg,194,0.640625,173,0.118408,193,0.067505,191,0.066467,164,0.020111,651.936148
provisional_00109.jpg,175,0.614258,197,0.121948,195,0.091309,113,0.057129,157,0.034119,654.057182
provisional_00110.jpg,10,1.000000,15,0.000092,41,0.000074,29,0.000062,1,0.000000,652.235966
provisional_00111.jpg,187,0.998047,170,0.000751,195,0.000537,200,0.000454,197,0.000239,651.429658
provisional_00112.jpg,136,0.962402,74,0.018173,139,0.005314,148,0.003260,106,0.001787,652.743652
provisional_00113.jpg,127,0.739746,161,0.205322,77,0.008850,140,0.008156,180,0.006107,652.282584
provisional_00114.jpg,26,0.960449,19,0.007957,175,0.007957,165,0.003971,3,0.003944,652.053072
provisional_00115.jpg,149,0.996094,148,0.003483,156,0.000226,58,0.000114,1,0.000000,650.964280
provisional_00116.jpg,21,0.900391,22,0.028824,24,0.026993,19,0.021606,20,0.011925,651.380907
provisional_00117.jpg,114,0.933594,116,0.035339,167,0.013321,63,0.006989,68,0.005035,651.658666
provisional_00118.jpg,138,0.305664,82,0.210938,89,0.094727,41,0.067444,198,0.043030,650.643619
provisional_00119.jpg,140,0.950684,88,0.012695,149,0.007175,178,0.004856,83,0.003679,652.332811
provisional_00120.jpg,194,0.985352,171,0.006691,170,0.002747,157,0.002705,193,0.000995,651.213058
provisional_00121.jpg,124,0.984375,166,0.004383,63,0.004280,73,0.002579,90,0.001379,651.267518
provisional_00122.jpg,52,0.984375,106,0.013405,119,0.001307,111,0.000285,96,0.000266,652.311180
provisional_00123.jpg,27,0.999023,26,0.000791,169,0.000174,21,0.000086,1,0.000000,651.440126
provisional_00124.jpg,192,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,652.005164
provisional_00125.jpg,99,0.650391,135,0.165771,188,0.093323,177,0.024719,1,0.012047,652.195090
provisional_00126.jpg,63,0.416016,107,0.254150,85,0.204346,128,0.042969,114,0.031830,651.960512
provisional_00127.jpg,179,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,654.099366
provisional_00128.jpg,30,0.737793,76,0.168457,44,0.081482,147,0.004120,34,0.002422,651.775805
provisional_00129.jpg,82,0.999023,75,0.000351,116,0.000218,159,0.000165,114,0.000131,652.602554
provisional_00130.jpg,37,0.519043,76,0.186523,87,0.169800,30,0.026443,73,0.024857,652.292830
provisional_00131.jpg,32,1.000000,94,0.000116,1,0.000000,2,0.000000,3,0.000000,652.585322
provisional_00132.jpg,155,0.839355,135,0.049042,32,0.027512,100,0.017975,56,0.015854,652.083667
provisional_00133.jpg,16,0.999023,88,0.000177,13,0.000157,102,0.000127,5,0.000098,652.812726
provisional_00134.jpg,109,0.999023,74,0.000494,177,0.000194,133,0.000135,163,0.000092,651.499072
provisional_00135.jpg,21,0.439209,20,0.196411,165,0.065002,19,0.048126,24,0.023636,650.793574
provisional_00136.jpg,114,0.554199,116,0.378174,75,0.028702,64,0.024734,167,0.003607,651.709491
provisional_00137.jpg,35,0.712891,198,0.236938,178,0.006393,194,0.004585,142,0.004478,652.756847
provisional_00138.jpg,106,0.779297,167,0.094910,91,0.023529,145,0.015556,103,0.013046,652.966470
provisional_00139.jpg,101,0.689453,199,0.298828,165,0.002487,174,0.002195,190,0.002052,650.259297
provisional_00140.jpg,138,1.000000,97,0.000194,1,0.000000,2,0.000000,3,0.000000,653.006858
provisional_00141.jpg,135,0.988281,155,0.005764,98,0.001619,100,0.001002,56,0.000555,652.487206
provisional_00142.jpg,74,0.206299,87,0.172363,111,0.103333,45,0.064941,88,0.050171,650.535711
provisional_00143.jpg,64,0.674805,114,0.067871,129,0.054535,116,0.049866,115,0.032959,653.648909
provisional_00144.jpg,91,0.635254,63,0.364746,166,0.000111,75,0.000076,1,0.000000,652.779542
provisional_00145.jpg,76,0.983887,116,0.006577,30,0.004555,44,0.001736,167,0.001456,651.764773
provisional_00146.jpg,1,0.230835,173,0.096985,157,0.083923,111,0.063843,76,0.057922,652.517865
provisional_00147.jpg,162,0.942871,140,0.028259,145,0.020828,111,0.002031,166,0.001968,650.858658
provisional_00148.jpg,143,0.993164,1,0.003286,188,0.002287,167,0.000596,178,0.000222,652.512423
provisional_00149.jpg,107,0.990234,85,0.006268,128,0.001405,41,0.000794,141,0.000378,651.437766
provisional_00150.jpg,34,0.824707,40,0.036774,110,0.021713,76,0.013916,167,0.013023,651.602543
provisional_00151.jpg,4,0.911133,198,0.037445,146,0.006584,111,0.005810,36,0.004120,652.589409
provisional_00152.jpg,174,0.765137,88,0.045441,200,0.035248,64,0.014923,69,0.012566,652.278627
provisional_00153.jpg,39,0.892090,49,0.102478,125,0.002708,61,0.002317,170,0.000114,651.998850
provisional_00154.jpg,199,0.856934,73,0.041687,36,0.033752,88,0.019379,87,0.017715,653.424348
provisional_00155.jpg,70,0.421143,103,0.175415,29,0.126953,64,0.042175,60,0.037201,652.974510
provisional_00156.jpg,109,0.999023,88,0.000325,134,0.000257,177,0.000216,180,0.000151,651.028163
provisional_00157.jpg,187,1.000000,180,0.000227,200,0.000113,1,0.000000,2,0.000000,652.906996
provisional_00158.jpg,101,0.878906,199,0.115356,153,0.001864,190,0.001166,174,0.000497,650.176414
provisional_00159.jpg,200,1.000000,197,0.000152,1,0.000000,2,0.000000,3,0.000000,652.705410
provisional_00160.jpg,110,1.000000,111,0.000274,102,0.000090,44,0.000071,1,0.000000,651.651470
provisional_00161.jpg,35,0.823242,1,0.032043,142,0.025650,5,0.011246,82,0.010445,652.233153
provisional_00162.jpg,88,0.566895,74,0.189941,89,0.117065,83,0.040100,30,0.017059,652.728406
provisional_00163.jpg,126,0.998047,128,0.001169,1,0.000720,52,0.000147,106,0.000087,651.142006
provisional_00164.jpg,13,0.962402,12,0.009697,2,0.008163,146,0.003210,60,0.001843,652.453002
provisional_00165.jpg,73,0.984375,129,0.002008,1,0.001908,41,0.001793,88,0.001764,652.968599
provisional_00166.jpg,44,0.632324,167,0.118774,178,0.045593,129,0.034698,34,0.022659,652.597217
provisional_00167.jpg,190,0.785645,174,0.153564,153,0.022644,157,0.008972,165,0.006386,650.977400
provisional_00168.jpg,43,0.994141,131,0.002443,120,0.000685,153,0.000447,160,0.000323,652.771185
provisional_00169.jpg,40,0.975098,102,0.016266,7,0.001555,83,0.001309,79,0.000749,652.670500
provisional_00170.jpg,82,0.953613,35,0.043213,138,0.001326,64,0.000427,159,0.000310,652.028010
provisional_00171.jpg,64,0.998047,114,0.001098,115,0.000226,129,0.000108,116,0.000080,651.825706
provisional_00172.jpg,18,0.998047,102,0.001116,113,0.000133,165,0.000113,2,0.000112,652.357048
provisional_00173.jpg,115,0.993164,140,0.001830,165,0.001055,36,0.000660,153,0.000530,651.326402
provisional_00174.jpg,115,0.310547,101,0.150146,28,0.143311,165,0.061859,44,0.044922,653.026610
provisional_00175.jpg,94,0.861816,100,0.034882,5,0.030441,142,0.015060,120,0.012787,653.401090
provisional_00176.jpg,41,1.000000,87,0.000101,1,0.000000,2,0.000000,3,0.000000,652.407544
provisional_00177.jpg,161,0.902344,111,0.019089,44,0.013336,140,0.011269,127,0.010506,650.356828
provisional_00178.jpg,157,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,652.408205
provisional_00179.jpg,16,0.667480,142,0.055664,102,0.051270,146,0.037964,2,0.017792,652.641392
provisional_00180.jpg,176,0.612305,173,0.211670,190,0.052887,171,0.009407,3,0.007927,652.640892
provisional_00181.jpg,14,0.909180,11,0.049347,9,0.016464,6,0.005962,8,0.002077,651.967648
provisional_00182.jpg,54,0.888184,117,0.070679,45,0.017380,152,0.003517,111,0.003490,651.807617
provisional_00183.jpg,77,0.992188,111,0.003693,164,0.003038,161,0.000318,12,0.000276,653.413496
provisional_00184.jpg,53,0.508301,30,0.485107,55,0.006351,32,0.000219,1,0.000000,651.580858
provisional_00185.jpg,189,0.950684,188,0.048828,1,0.000000,2,0.000000,3,0.000000,651.271448
provisional_00186.jpg,43,0.998047,131,0.001036,45,0.000335,46,0.000174,65,0.000076,651.923956
provisional_00187.jpg,118,0.989258,97,0.002453,36,0.001247,34,0.000924,53,0.000821,651.458394
provisional_00188.jpg,186,0.966797,7,0.009331,183,0.007210,2,0.002972,1,0.001957,652.006240
provisional_00189.jpg,125,0.894531,92,0.023819,54,0.017853,49,0.012222,39,0.008598,652.899888
provisional_00190.jpg,18,1.000000,102,0.000142,10,0.000095,1,0.000000,2,0.000000,652.488971
provisional_00191.jpg,120,0.561523,153,0.255127,142,0.163330,131,0.005463,115,0.003443,652.351363
provisional_00192.jpg,147,1.000000,64,0.000343,1,0.000000,2,0.000000,3,0.000000,652.375274
provisional_00193.jpg,19,0.934082,24,0.037659,20,0.011574,108,0.006523,165,0.001668,651.737106
provisional_00194.jpg,104,0.955078,165,0.007763,30,0.006668,74,0.004673,88,0.004391,651.118687
provisional_00195.jpg,139,0.383301,136,0.371338,51,0.185303,55,0.016129,164,0.008240,651.699706
provisional_00196.jpg,26,1.000000,19,0.000114,27,0.000097,1,0.000000,2,0.000000,652.838892
provisional_00197.jpg,178,1.000000,134,0.000171,89,0.000107,183,0.000085,153,0.000077,651.674837
provisional_00198.jpg,31,0.990234,71,0.006218,184,0.001047,94,0.000663,144,0.000312,653.025782
provisional_00199.jpg,15,0.995117,111,0.000958,35,0.000782,14,0.000519,106,0.000347,651.892125
provisional_00200.jpg,85,0.294189,107,0.226440,63,0.149658,114,0.140625,116,0.081421,652.654682
provisional_00201.jpg,38,1.000000,191,0.000469,1,0.000000,2,0.000000,3,0.000000,652.258182
provisional_00202.jpg,7,0.987305,11,0.011681,6,0.000586,2,0.000112,100,0.000075,651.569244
provisional_00203.jpg,22,0.981934,23,0.016006,20,0.000999,24,0.000828,19,0.000653,651.479741
provisional_00204.jpg,152,0.505371,117,0.134399,147,0.130737,54,0.040527,111,0.036591,651.266303
provisional_00205.jpg,65,0.778320,46,0.190674,137,0.030899,120,0.000327,43,0.000099,651.503282
provisional_00206.jpg,115,0.855469,130,0.084717,114,0.030075,64,0.003765,165,0.003607,651.014478
provisional_00207.jpg,63,0.515625,124,0.206787,91,0.111572,128,0.030029,167,0.025879,651.135757
provisional_00208.jpg,124,0.276855,68,0.264160,84,0.119934,63,0.077148,132,0.064209,652.675763
provisional_00209.jpg,86,0.992188,139,0.008064,122,0.000137,1,0.000000,2,0.000000,651.747180
provisional_00210.jpg,118,0.901367,87,0.062347,41,0.012512,53,0.008080,55,0.006466,651.711358
provisional_00211.jpg,170,0.911621,191,0.026276,193,0.025864,194,0.017365,113,0.009979,651.945118
provisional_00212.jpg,16,0.404053,8,0.272217,1,0.038025,113,0.037872,102,0.023697,652.775187
provisional_00213.jpg,92,0.999023,184,0.000738,185,0.000218,9,0.000093,1,0.000000,652.076966
provisional_00214.jpg,86,0.663086,139,0.210327,122,0.083008,121,0.041412,36,0.000699,652.444395
provisional_00215.jpg,90,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,652.256551
provisional_00216.jpg,74,1.000000,88,0.000217,1,0.000000,2,0.000000,3,0.000000,650.689494
provisional_00217.jpg,127,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,651.218820
provisional_00218.jpg,198,0.962402,119,0.013306,196,0.005375,149,0.004688,125,0.002611,651.418998
provisional_00219.jpg,73,0.350830,87,0.209595,36,0.156372,118,0.088440,129,0.045502,652.009371
provisional_00220.jpg,83,0.974121,35,0.007797,150,0.002972,51,0.002138,197,0.002090,652.553995
provisional_00221.jpg,127,0.961426,73,0.011543,88,0.010002,102,0.004051,129,0.002430,651.471581
provisional_00222.jpg,49,0.986328,149,0.004463,125,0.004292,39,0.003906,156,0.000335,652.004520
provisional_00223.jpg,158,0.907227,160,0.086365,43,0.002577,97,0.001096,118,0.000498,652.411166
provisional_00224.jpg,94,0.998047,56,0.001713,144,0.000275,1,0.000000,2,0.000000,652.861723
provisional_00225.jpg,152,0.734375,59,0.181396,61,0.038635,123,0.022018,77,0.014214,653.829968
provisional_00226.jpg,49,0.393311,148,0.148193,125,0.127686,149,0.120850,39,0.110046,651.822631
provisional_00227.jpg,154,0.955078,105,0.019058,31,0.010246,5,0.003754,144,0.003513,651.601144
provisional_00228.jpg,3,0.790039,194,0.174927,157,0.005665,176,0.003910,198,0.003397,653.325533
provisional_00229.jpg,138,0.965820,186,0.007759,97,0.004353,1,0.002911,130,0.002064,650.624151
provisional_00230.jpg,167,0.202637,87,0.195679,73,0.123413,75,0.113708,111,0.043671,652.593539
provisional_00231.jpg,153,0.993164,142,0.002682,101,0.002403,199,0.001011,115,0.000132,651.144730
provisional_00232.jpg,18,0.994141,143,0.002371,108,0.000558,9,0.000334,135,0.000274,653.146744
provisional_00233.jpg,3,0.930176,169,0.061829,77,0.001965,157,0.001273,111,0.001097,652.034181
provisional_00234.jpg,106,0.634277,52,0.266602,30,0.025787,1,0.010094,111,0.009407,652.482770
provisional_00235.jpg,153,0.417725,199,0.417725,101,0.086853,165,0.049103,142,0.010460,650.672947
provisional_00236.jpg,188,0.843262,182,0.099182,56,0.013634,100,0.006752,71,0.004585,652.457697
provisional_00237.jpg,61,0.997070,140,0.001436,123,0.001060,164,0.000265,59,0.000071,652.577658
provisional_00238.jpg,78,0.970703,117,0.022827,151,0.001616,152,0.001011,77,0.000625,651.167786
provisional_00239.jpg,49,0.958984,39,0.036316,125,0.005230,1,0.000000,2,0.000000,652.122267
provisional_00240.jpg,83,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,652.177199
provisional_00241.jpg,101,0.825684,170,0.080505,28,0.016602,190,0.008789,157,0.008690,651.921426
provisional_00242.jpg,137,0.852051,65,0.084351,46,0.047668,101,0.003763,173,0.001657,651.665351
provisional_00243.jpg,97,1.000000,106,0.000099,1,0.000000,2,0.000000,3,0.000000,652.110591
provisional_00244.jpg,119,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,651.074784
provisional_00245.jpg,64,0.202271,129,0.177734,114,0.142822,85,0.086670,127,0.075256,650.731100
provisional_00246.jpg,155,0.997070,56,0.000902,185,0.000687,135,0.000344,177,0.000309,652.019578
provisional_00247.jpg,169,0.982910,196,0.013069,61,0.002218,111,0.000865,200,0.000535,652.724165
provisional_00248.jpg,106,0.631348,52,0.275635,30,0.025253,111,0.015808,110,0.010780,652.359326
provisional_00249.jpg,64,0.381348,103,0.206421,70,0.096069,114,0.067017,167,0.062225,650.019714
provisional_00250.jpg,1,0.823242,178,0.049438,177,0.047729,98,0.020523,185,0.006409,652.833094
provisional_00251.jpg,137,0.241699,65,0.236206,46,0.151855,153,0.062073,111,0.039764,653.204097
provisional_00252.jpg,60,0.801270,129,0.123840,116,0.007206,37,0.006390,62,0.006020,652.862605
provisional_00253.jpg,104,0.997070,74,0.002338,88,0.000284,109,0.000123,1,0.000000,651.888661
provisional_00254.jpg,60,0.366699,106,0.146973,55,0.122375,75,0.094543,34,0.056244,650.220557
provisional_00255.jpg,152,0.469727,117,0.251465,44,0.192749,103,0.029221,129,0.011177,652.231804
provisional_00256.jpg,102,0.999023,127,0.000417,101,0.000127,170,0.000065,199,0.000063,651.062716
provisional_00257.jpg,81,0.729492,83,0.268311,88,0.000645,150,0.000558,89,0.000473,652.111269
provisional_00258.jpg,193,0.878906,164,0.081787,52,0.008255,191,0.006428,175,0.004646,652.099729
provisional_00259.jpg,94,0.979004,56,0.007835,100,0.006546,5,0.004940,1,0.000980,652.598306
provisional_00260.jpg,121,0.506348,86,0.400635,122,0.037872,139,0.029480,80,0.016418,651.240621
provisional_00261.jpg,11,0.974121,146,0.006290,199,0.005817,22,0.002501,108,0.001646,651.999580
provisional_00262.jpg,36,0.420410,62,0.343262,37,0.194702,87,0.005951,168,0.002993,653.584792
provisional_00263.jpg,196,0.872070,131,0.033020,153,0.015610,175,0.012344,157,0.009613,651.749000
provisional_00264.jpg,93,1.000000,59,0.000096,123,0.000078,1,0.000000,2,0.000000,652.301217
provisional_00265.jpg,34,0.461670,40,0.216431,95,0.160889,146,0.049438,106,0.038940,650.188969
provisional_00266.jpg,185,0.559082,92,0.125244,178,0.053864,38,0.033600,103,0.018692,651.834285
provisional_00267.jpg,178,0.662109,188,0.088867,100,0.075134,134,0.059906,113,0.021698,651.934087
provisional_00268.jpg,100,0.782227,94,0.090576,56,0.034485,41,0.021423,1,0.018616,651.708866
provisional_00269.jpg,95,0.779785,146,0.203491,34,0.004974,60,0.004372,106,0.003151,650.743537
provisional_00270.jpg,1,0.987305,143,0.006451,41,0.000710,185,0.000568,100,0.000564,651.164030
provisional_00271.jpg,76,0.919434,30,0.036346,44,0.018417,147,0.003874,106,0.002542,652.560477
provisional_00272.jpg,138,1.000000,1,0.000000,2,0.000000,3,0.000000,4,0.000000,651.822773
provisional_00273.jpg,164,0.427734,149,0.241821,148,0.150146,39,0.050873,61,0.023392,652.600637
provisional_00274.jpg,184,0.996094,1,0.001276,110,0.000584,153,0.000562,100,0.000468,652.727494
